asrt	researchStatementLabel	claim	assertType	objectURI	valueURI	label	homepage	source	dateAnnotated	whoAnnotated	evidence	evidenceVal	evidenceRole	object	precip	numericVal	contVal	evidenceSource	evidenceType	evidenceStatement	objectDose	precipDose	numOfSubjects
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/764	duloxetine_inhibits_cyp2d6	ddi-spl-annotation-claim-382	inhibits	http://purl.obolibrary.org/obo/CHEBI_36795	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/duloxetine_inhibits_cyp2d6.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/768	paliperidone_inhibits_cyp2e1	ddi-spl-annotation-claim-383	inhibits	http://purl.obolibrary.org/obo/CHEBI_82978	http://purl.obolibrary.org/obo/PR_000006122		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paliperidone_inhibits_cyp2e1.html	DIKB	06102009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/939		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=7b8e5b26-b9e4-4704-921b-3c3c0d159916	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	Paliperidone is not expected to cause clinically important pharmacokinetic interactions with drugs that are metabolized by cytochrome P450 isozymes. In vitro studies in human liver microsomes showed that paliperidone does not substantially inhibit the metabolism of drugs metabolized by cytochrome P450 isozymes, including CYP1A2, CYP2A6, CYP2C8/9/10, CYP2D6, CYP2E1, CYP3A4, and CYP3A5. Therefore, paliperidone is not expected to inhibit clearance of drugs that are metabolized by these metabolic pathways in a clinically relevant manner. Paliperidone is also not expected to have enzyme inducing properties.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/774	S-didemethylcitalopram_inhibits_cyp1a2	ddi-spl-annotation-claim-384	inhibits	http://purl.obolibrary.org/obo/PR_000006102	http://purl.obolibrary.org/obo/PR_000006102		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/S-didemethylcitalopram_inhibits_cyp1a2.html	DIKB	"06/12/2009 11:51:26
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/946		refute					http://www.ncbi.nlm.nih.gov/pubmed/11454728	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"
Enzyme system: human liver microsomes

NADPH added: yes (a dehydrogenase generating system)

probe reaction: phenacetin O-deethylation

Quote:

In all systems the positive control inhibitors produced the expected degree of inhibition of their respective index reactions (Table 1). CYP1A2. R- and S-CT and metabolites all were negligible inhibitors
of phenacetin O-deethylation, the index reaction for CYP1A2. None of these compounds produced 50% inhibition. The mean IC50 for alpha-naphthoflavone was 0.2micM, and the mean IC50 for fluvoxamine was 0.3micM. "			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/777	N-desalkylquetiapine_inhibits_cyp2c9	ddi-spl-annotation-claim-385	inhibits	http://purl.obolibrary.org/obo/PR_000006120	http://purl.obolibrary.org/obo/PR_000006120		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/N-desalkylquetiapine_inhibits_cyp2c9.html	DIKB	05142009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/950		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=473a3ac4-67f4-4782-baa9-7f9bdd8761f4	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro enzyme inhibition data suggest that quetiapine and 9 of its metabolites would have little inhibitory effect on in vivo metabolism mediated by cytochromes P450 1A2, 2C9, 2C19, 2D6 and 3A4.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/778	R-didemethylcitalopram_inhibits_cyp3a4	ddi-spl-annotation-claim-386	inhibits	http://purl.obolibrary.org/obo/PR_000006130	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/R-didemethylcitalopram_inhibits_cyp3a4.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/783	ziprasidone_inhibits_cyp2c19	ddi-spl-annotation-claim-387	inhibits	http://purl.obolibrary.org/obo/CHEBI_10119	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ziprasidone_inhibits_cyp2c19.html	DIKB	05142009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/956		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8326928a-2cb6-4f7f-9712-03a425a14c37	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	An in vitro enzyme inhibition study utilizing human liver microsomes showed that ziprasidone had little inhibitory effect on CYP1A2, CYP2C9, CYP2C19, CYP2D6 and CYP3A4, and thus would not likely interfere with the metabolism of drugs primarily metabolized by these enzymes.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/783	ziprasidone_inhibits_cyp2c19	ddi-spl-annotation-claim-387	inhibits	http://purl.obolibrary.org/obo/CHEBI_10119	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ziprasidone_inhibits_cyp2c19.html	DIKB	"06/19/2009 17:10:35
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/957		refute					http://www.ncbi.nlm.nih.gov/pubmed/10771452	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"

Enzyme system: human liver microsomes

NADPH added: yes

reaction: S-mephenytoin 4'-hydroxylatoin

The IC50 for ziprasidone inhibition of this reaction was greater than 100micM 


"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/787	atazanavir_inhibits_cyp2c9	ddi-spl-annotation-claim-388	inhibits	http://purl.obolibrary.org/obo/CHEBI_37924	http://purl.obolibrary.org/obo/PR_000006120		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/atazanavir_inhibits_cyp2c9.html	DIKB	01/11/2010	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/961		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=165cff62-b284-4a27-a65d-9ec8a5bfcdd8	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	Clinically significant interactions are not expected between atazanavir and substrates of CYP2C19, CYP2C9, CYP2D6, CYP2B6, CYP2A6, CYP1A2, or CYP2E1. Clinically significant interactions are not expected between atazanavir when administered with ritonavir and substrates of CYP2C8.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/791	N-desalkylquetiapine_inhibits_cyp2c19	ddi-spl-annotation-claim-389	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/N-desalkylquetiapine_inhibits_cyp2c19.html	DIKB	05142009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/965		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=473a3ac4-67f4-4782-baa9-7f9bdd8761f4	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro enzyme inhibition data suggest that quetiapine and 9 of its metabolites would have little inhibitory effect on in vivo metabolism mediated by cytochromes P450 1A2, 2C9, 2C19, 2D6 and 3A4.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/792	ziprasidone_inhibits_cyp3a4	ddi-spl-annotation-claim-390	inhibits	http://purl.obolibrary.org/obo/CHEBI_10119	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ziprasidone_inhibits_cyp3a4.html	DIKB	05142009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/966		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8326928a-2cb6-4f7f-9712-03a425a14c37	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	An in vitro enzyme inhibition study utilizing human liver microsomes showed that ziprasidone had little inhibitory effect on CYP1A2, CYP2C9, CYP2C19, CYP2D6 and CYP3A4, and thus would not likely interfere with the metabolism of drugs primarily metabolized by these enzymes.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/799	R-demethylcitalopram_inhibits_cyp2c9	ddi-spl-annotation-claim-391	inhibits	http://purl.obolibrary.org/obo/PR_000006120	http://purl.obolibrary.org/obo/PR_000006120		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/R-demethylcitalopram_inhibits_cyp2c9.html	DIKB	"06/12/2009 11:22:50
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/975		refute					http://www.ncbi.nlm.nih.gov/pubmed/11454728	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"
Enzyme system: human liver microsomes

NADPH added: yes (a dehydrogenase generating system)

probe reaction: tolbutamide --&gt; hydroxytolbutamide

Quote:

CYP2C9. R-CT, S-CT, R-DCT, and S-DCT were weak inhibitors of CYP2C9, represented by tolbutamide hydroxylation, with less than 50% inhibition produced even at 250micM. R-DDCT and S-DDCT produced a moderate degree of inhibition, with IC50 values of 30.7 (+/-6.3)micM and 25.7 (+/-8.0)micM, respectively. Sulfaphenazole was a strong inhibitor (IC50 1.3micM), and the SSRI fluvoxamine also was a moderately strong inhibitor (IC50 9.4micM). "			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/804	didemethylcitalopram_inhibits_cyp1a2	ddi-spl-annotation-claim-392	inhibits	http://purl.obolibrary.org/obo/PR_000006102	http://purl.obolibrary.org/obo/PR_000006102		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/didemethylcitalopram_inhibits_cyp1a2.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/808	cinacalcet_inhibits_cyp1a2	ddi-spl-annotation-claim-393	inhibits	http://purl.obolibrary.org/obo/CHEBI_48390	http://purl.obolibrary.org/obo/PR_000006102		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cinacalcet_inhibits_cyp1a2.html	DIKB	09212009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/986		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=45028573-13c4-4c8b-ae62-6c75bba97c81	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Drug Interactions
...
An in vitro study indicates that cinacalcet is a strong inhibitor of CYP2D6, but not of CYP1A2, CYP2C9, CYP2C19, and CYP3A4."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/818	rosiglitazone_inhibits_cyp2b6	ddi-spl-annotation-claim-394	inhibits	http://purl.obolibrary.org/obo/CHEBI_50122	http://purl.obolibrary.org/obo/PR_000006116		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/rosiglitazone_inhibits_cyp2b6.html	DIKB	01/11/2010	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/996		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ec682aec-e98f-41a1-9d21-eb7580ea3a8a	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro drug metabolism studies suggest that rosiglitazone does not inhibit any of the major P450 enzymes at clinically relevant concentrations.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/828	citalopram_inhibits_cyp3a4	ddi-spl-annotation-claim-395	inhibits	http://purl.obolibrary.org/obo/CHEBI_3723	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/citalopram_inhibits_cyp3a4.html	DIKB	05142009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1010		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=62f9e5da-6215-4d6d-8601-ea01ec2655ab	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro enzyme inhibition data did not reveal an inhibitory effect of citalopram on CYP3A4, -2C9, or -2E1, but did suggest that it is a weak inhibitor of CYP1A2, -2D6, and -2C19. Citalopram would be expected to have little inhibitory effect on in vivo metabolism mediated by these cytochromes. However, in vivo data to address this question are limited.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/828	citalopram_inhibits_cyp3a4	ddi-spl-annotation-claim-395	inhibits	http://purl.obolibrary.org/obo/CHEBI_3723	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/citalopram_inhibits_cyp3a4.html	DIKB	"06/11/2009 16:32:24
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1011		refute					http://www.ncbi.nlm.nih.gov/pubmed/11454728	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"

Enzyme system: human liver microsomes

NADPH added: yes (a dehydrogenase generating system)

probe reaction: triazolam hydroxylation

Quote: 

CYP3A. CT and metabolites all were very weak or negligible inhibitors of CYP3A, as indicated by triazolam hydroxylation. None of the compounds (at 100micM) produced more than 50% inhibition. Fluvoxamine and nefazodone were moderately strong inhibitors (von
Moltke et al., 1996b, 1999c)."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/828	citalopram_inhibits_cyp3a4	ddi-spl-annotation-claim-395	inhibits	http://purl.obolibrary.org/obo/CHEBI_3723	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/citalopram_inhibits_cyp3a4.html	DIKB	"02/12/2010 14:46:20
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1012		refute					http://www.ncbi.nlm.nih.gov/pubmed/10907965	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"

route of administration: oral

study duration: Subjects received triazolam 0.25 mg alone and another 0.25-mg dose after 4 weeks of citalopram 20 mg/day for 1 week, followed by 3 weeks of citalopram 40 mg/day

population: 17 (7 men and 10 women) completed the study)

tested for known CYP450 polymorphisms?

ages: 18 - 31

description:
The pharmacokinetics of triazolam and its metabolite alpha-hydroxytriazolam were unchanged by citalopram coadministration.

"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/835	escitalopram_inhibits_cyp2d6	ddi-spl-annotation-claim-396	inhibits	http://purl.obolibrary.org/obo/CHEBI_36791	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/escitalopram_inhibits_cyp2d6.html	DIKB	"05/14/2009 13:37:41
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1021		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=13bb8267-1cab-43e5-acae-55a4d957630a	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"7.19 Drugs Metabolized by Cytochrome P4502D6

In vitro studies did not reveal an inhibitory effect of escitalopram on CYP2D6. In addition, steady state levels of racemic citalopram were not significantly different in poor metabolizers and extensive CYP2D6 metabolizers after multiple-dose administration of citalopram, suggesting that coadministration, with escitalopram, of a drug that inhibits CYP2D6, is unlikely to have clinically significant effects on escitalopram metabolism. However, there are limited in vivo data suggesting a modest CYP2D6 inhibitory effect for escitalopram, i.e., coadministration of escitalopram (20 mg/day for 21 days) with the tricyclic antidepressant desipramine (single dose of 50 mg), a substrate for CYP2D6, resulted in a 40% increase in Cmax and a 100% increase in AUC of desipramine. The clinical significance of this finding is unknown. Nevertheless, caution is indicated in the coadministration of escitalopram and drugs metabolized by CYP2D6."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/835	escitalopram_inhibits_cyp2d6	ddi-spl-annotation-claim-396	inhibits	http://purl.obolibrary.org/obo/CHEBI_36791	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/escitalopram_inhibits_cyp2d6.html	DIKB	"06/11/2009 16:23:37
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1022		refute					http://www.ncbi.nlm.nih.gov/pubmed/11454728	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"

Enzyme system: human liver microsomes

NADPH added: yes (a dehydrogenase generating system)

probe reaction: dextromethorphan O-demethylation

Quote: 

CYP2D6. Only R-DCT had potentially important inhibiting potency versus CYP2D6, represented by dextromethorphan O-demethylation. The mean IC50 was 25.5 (+/-2.1)micM. This is very close to the inhibitory potency of sertraline and is consistent with clinical data suggesting that racemic citalopram and sertraline have comparably weak CYP2D6 inhibitory potency. The SSRI paroxetine was at least an order of magnitude more potent (IC50 2.6micM) than R-DCT as a CYP2D6 inhibitor (see Table 2). Fluoxetine and norfluoxetine (mean IC50 = 2.0 and 2.7micM, respectively) also were strong CYP2D6 inhibitors.

"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/843	topiramate_inhibits_cyp2c19	ddi-spl-annotation-claim-397	inhibits	http://purl.obolibrary.org/obo/CHEBI_63631	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/topiramate_inhibits_cyp2c19.html	DIKB	09212009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1032		refute					http://dailymed.nlm.nih.gov/dailymed/archives/fdaDrugInfo.cfm?archiveid=10338	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro studies indicate that topiramate does not inhibit enzyme activity for CYP1A2, CYP2A6, CYP2B6, CYP2C9, CYP2C19, CYP2D6, CYP2E1 and CYP3A4/5 isozymes.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/845	rosiglitazone_inhibits_cyp3a4	ddi-spl-annotation-claim-398	inhibits	http://purl.obolibrary.org/obo/CHEBI_50122	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/rosiglitazone_inhibits_cyp3a4.html	DIKB	01/11/2010	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1035		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ec682aec-e98f-41a1-9d21-eb7580ea3a8a	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro drug metabolism studies suggest that rosiglitazone does not inhibit any of the major P450 enzymes at clinically relevant concentrations.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/849	rosiglitazone_inhibits_cyp2c8	ddi-spl-annotation-claim-399	inhibits	http://purl.obolibrary.org/obo/CHEBI_50122	http://purl.obolibrary.org/obo/PR_000006119		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/rosiglitazone_inhibits_cyp2c8.html	DIKB	01/11/2010	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1038		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ec682aec-e98f-41a1-9d21-eb7580ea3a8a	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro drug metabolism studies suggest that rosiglitazone does not inhibit any of the major P450 enzymes at clinically relevant concentrations.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/852	fluphenazine_inhibits_cyp2c19	ddi-spl-annotation-claim-400	inhibits	http://purl.obolibrary.org/obo/CHEBI_5123	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluphenazine_inhibits_cyp2c19.html	DIKB	"04/25/2009 10:16:03
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1042		refute					http://www.ncbi.nlm.nih.gov/pubmed/10460810	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"Enzyme system: human liver microsomes

NADPH added: yes

reaction: omeprazole-5-hydroxylation

No k_i observed"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/854	bupropion_inhibits_cyp2d6	ddi-spl-annotation-claim-401	inhibits	http://purl.obolibrary.org/obo/CHEBI_3219	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/bupropion_inhibits_cyp2d6.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/860	eszopiclone_inhibits_CYP2C9	ddi-spl-annotation-claim-402	inhibits	http://purl.obolibrary.org/obo/CHEBI_53760	http://purl.obolibrary.org/obo/PR_000006120		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/eszopiclone_inhibits_CYP2C9.html	DIKB	11/09/2009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1052		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=fd047b2b-05a6-4d99-95cb-955f14bf329f	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Metabolism

Following oral administration, eszopiclone is extensively metabolized by oxidation and demethylation. The primary plasma metabolites are (S)-zopiclone-N-oxide and (S)-N-desmethyl zopiclone; the latter compound binds to GABA receptors with substantially lower potency than eszopiclone, and the former compound shows no significant binding to this receptor. In vitro studies have shown that CYP3A4 and CYP2E1 enzymes are involved in the metabolism of eszopiclone. Eszopiclone did not show any inhibitory potential on CYP450 1A2, 2A6, 2C9, 2C19, 2D6, 2E1, and 3A4 in cryopreserved human hepatocytes."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/862	R-citalopram_inhibits_cyp2c19	ddi-spl-annotation-claim-403	inhibits	http://purl.obolibrary.org/obo/PR_000006118	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/R-citalopram_inhibits_cyp2c19.html	DIKB	"06/11/2009 16:08:54
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1054		refute					http://www.ncbi.nlm.nih.gov/pubmed/11454728	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"
Enzyme system: human liver microsomes

NADPH added: yes (a dehydrogenase generating system)

probe reaction: S-mepheytoin 4'hydroxylation

Quote: 

CYP2C19. R- and S-CT were very weak inhibitors, with less than 50% inhibition of S-mephenytoin hydroxylation even at 100micM. R- and S-DCT also were weak inhibitors. R- and S-DDCT were moderate inhibitors, with mean IC50 values of 18.7 and 12.1micM, respectively. Omeprazole was a strong inhibitor of CYP2C19, as was the SSRI
fluvoxamine (see Table 2).


"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/876	gemfibrozil_inhibits_cyp2c8	ddi-spl-annotation-claim-404	inhibits	http://purl.obolibrary.org/obo/CHEBI_5296	http://purl.obolibrary.org/obo/PR_000006119		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/gemfibrozil_inhibits_cyp2c8.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/881	voriconazole-N-oxide_inhibits_cyp2c9	ddi-spl-annotation-claim-405	inhibits	http://purl.obolibrary.org/obo/PR_000006120	http://purl.obolibrary.org/obo/PR_000006120		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/voriconazole-N-oxide_inhibits_cyp2c9.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/903	cinacalcet_inhibits_cyp2c9	ddi-spl-annotation-claim-406	inhibits	http://purl.obolibrary.org/obo/CHEBI_48390	http://purl.obolibrary.org/obo/PR_000006120		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cinacalcet_inhibits_cyp2c9.html	DIKB	09212009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1105		refute					http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=45028573-13c4-4c8b-ae62-6c75bba97c81	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Drug Interactions
...
An in vitro study indicates that cinacalcet is a strong inhibitor of CYP2D6, but not of CYP1A2, CYP2C9, CYP2C19, and CYP3A4."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/906	mirtazapine_inhibits_cyp2e1	ddi-spl-annotation-claim-407	inhibits	http://purl.obolibrary.org/obo/CHEBI_6950	http://purl.obolibrary.org/obo/PR_000006122		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/mirtazapine_inhibits_cyp2e1.html	DIKB	"02/12/2010 17:54:38
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1109		refute					http://www.ncbi.nlm.nih.gov/pubmed/10997935	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"
Enzyme system: human liver microsomes:

NADPH added: yes

substrate used: chlorzoxazone

reaction: chlorzoxazone hydroxylation

Quote: 
Mirtazapine reduced the rate of the reaction by much less than 50% even at concentrations of 250micM (see Table 3).


"			
